comment_sen,score
"稳定性：很好，操作平滑
流畅度：一级棒，没有卡顿
运行速度：超快，没有卡顿
外形外观：很完美，太漂亮了
画面效果：很完美，很舒服
产品包装：完整舒服",5
第一次购买游戏主机，很早前买过一个PSP，一直提不起兴趣玩，这次老婆也比较有兴趣，想着可以靠这个提升下夫妻间的浪漫感情就果断下单了，之前没玩过台服日服什么的，觉得国服主机挺不错的，质保售后都有保证，东西做工很不错，手柄主机包括电视底座都很到位，拆开就跟老婆来了一局怀旧超级玛丽，老婆感叹游戏画质和动作都比小时候玩的提升太多了，连上我家的索尼9500g画面很好，joy-con分开玩有点小了，果断又下单一个pro手柄，又和老婆玩了买的外服卡带奥德赛，游戏玩法很新颖，脑洞很大，跟老婆不停感叹游戏还可以这么玩，后续还会入几个卡带，期待国服的eshop尽快完善更新，很满意的一次购物！,5
纠结买日版?港版?还是国行?的朋友会很多，毕竟考虑到售后问题还是选择了自营国行的京东，虽然目前的游戏还少，但个人还是喜欢单机版游戏。之所以选择任天堂游戏，和朋友家人和孩子玩游戏也是一种快乐。特有玩游戏的三种模式也很方便，抽拉式的手柄也很有创意，希望国行的健身环大冒险等一些游戏游戏能尽快上市吧!,5
孩子8周岁的生日礼物，说实话，这个是我网购以来最贵的一个了，疫情下的带娃神器，还能锻炼身体，开发智力，还好，没有让人失望，已经连上电视，老公和两个儿子玩的很嗨，游戏画面高清，很满意，玩起来也很顺畅，手柄设计合理，手感舒适，这次只买了一个游戏，等这个玩好了再换其他的游戏，京东自营的，送货快，当天就到了，晚上下班回家就迫不及待的连上适用了，还有一个小的平板，可以在车上长途旅行的时候玩，本次购物非常满意，五分好评，推荐大家购买！,5
"流畅度：很顺畅，
运行速度：很平稳
稳定性：稳定
画面效果：显示很高清
外形外观：高大上
产品包装：完整",5
"流畅度：运行流畅，试玩马里奥很好，没有延迟卡顿。
运行速度：运行速度很快，下载游戏速度也很快 。
稳定性：很稳。
画面效果：画面细腻，链接电视也可以用1080P。
外形外观：方便携带
可以使用其他地区卡带，配件也全部通用，不能登陆外服。 希望快点出健身环大冒险。",5
"流畅度：流畅度非常好，昨天试了试购买的塞尔达，非常好玩，流畅无卡顿
运行速度：运行速度很快，毕竟这是游戏里，专为超级玛丽而生?
稳定性：稳定，非常稳定，不发热，昨天待机24小时，掉电6%，剩余94%从晚七点到凌晨一点，6个小时，也符合游戏时常
画面效果：画面还可以吧，别距离眼睛太近看不到颗粒，离近了对眼睛也不好，远一点画面很好
外形外观：外形很好，很大，握着舒服，踏实
产品包装：包装一如既往地好",5
好的好的，全家都很喜欢这个游戏机，游戏很好玩，健身也不错，现在每天都要用用。利用率很高。大人小孩都爱。京东购物体验真的是太棒了，前一天下单，后一天就到了。而且售后又有保障，现在买东西都上京东。是京东的铁粉了。,5
"心心念想要买个主机，在任家和那两家之间犹豫了一下，决定买任家，毕竟赶上国行刚刚发售，也算趁热。买来之后试玩了一下，觉得自己的选择没错，任天堂游戏的可玩性是真的高，可以跟朋友一起玩儿，已经很久没因为玩游戏而哈哈大笑了。
再说画面，真的是当做主机买的，因为是高龄上班族，在家玩游戏的时间比较多。在电视上的画面真的是比掌机好太多。
再说游戏。目前国行只有一个游戏，马U，很好玩儿的但确实是太少了。决定以后出游戏慢的话就每月入一张卡带吧，联网需求不高的优先。等等党一定会胜利，嘿嘿。",5
"在京东购物好几年了，物美价廉，物流快，服务好，客服很有耐心，京东快递员每次上门送货前都打**，很有礼貌，服务贴心，辛苦了快递小哥！
流畅度：目前只玩了马里奥跟塞尔达，没有卡顿出现
运行速度：够用，比想象中的要好很多
画面效果：一般，毕竟是移动掌机，只要不对画质有太高的要求都是可以接受的
外形外观：大爱，任天堂真的是有无穷的想象力啊，掌机*电视模式，无敌了
最后最后，希望能开门，不想做烈士，谢谢",5
"非常好玩，而且宅在家也能够锻炼身体，很实用的游戏机。续航也很强，希望国行商店能够尽快上线老任家其他的经典游戏。
流畅度：非常流畅
运行速度：非常流畅
稳定性：稳定
画面效果：你懂的&hellip;
外形外观：还不错，比较经典
产品包装：还可以",5
"流畅度：非常不错，玩游戏流畅度很高，马里奥豪华版体验版特别好玩呢。
运行速度：很快，反应特别快。
稳定性：稳定性很好，玩起来很舒服。
画面效果：画面效果很棒，色彩柔和。
外形外观：外形外观很漂亮，红蓝手柄，很喜欢。
产品包装：产品包装很用心，很结实，特别让人满意，喜欢！",5
"流畅度：哈哈，游戏机嘛流畅性肯定比手机好不用说
运行速度：运行速度得看游戏大小而定，反正适中吧
外形外观：很漂亮的游戏机，大爱
产品包装：包装盒大气，还另外有个箱子装起来了
画面效果：屏幕色彩很棒，鲜艳而不刺眼
稳定性：目前玩的卡带奥德赛没有问题
接电脑显示器完美适配21:9，344**144*的显示器,这真的把我开心死了，之前还以为得看着两边的黑色边框呢，很棒！！！",5
"流畅度：非常流畅，当然目前只有一个体验版，先充个电，再试一下完整版。
稳定性：没有卡顿过，很稳定，购买了一个健身环游戏，反应灵敏，体验很好。
画面效果：用的投影仪1080p很清晰。画质如果也可以调就好了，让景物更逼真一些。
产品包装：产品原包装简洁实用，不花哨，很喜欢。
外形外观：以前一直想买买不起，现在买了没太多时间玩系列。各种形态灵活的玩，真的非常人性化。",5
犹豫了很久才下手买了这款游戏机，是送给孩子的，一直担心他玩上瘾，没敢买，但看孩子在同学家很喜欢玩儿，还是决心下手了，把控好玩儿的时间还是挺不错的，很锻练手眼协调能力和思维！游戏机的包装很好，有很多配件，看着满满的高科技，我是不会儿玩儿的，留给孩子和爸爸研究吧。画面很清晰，还可以连接电视，看他们玩儿的很过瘾，应该挺好玩的，在这特殊时期心情也是很重要哒！,5
"流畅度：国行系统很流畅
运行速度：运行快速
稳定性：稳定可靠
画面效果：画面540p，怀旧经典
外形外观：外形柔软，屏幕不贴膜磕碰划痕很容易
产品包装：产品包装设计好
等神秘人神奇操作",5
"流畅度：超级流畅，选择秒进入界面。
运行速度：飞一样的感觉
稳定性：试玩一周超稳定，没出现任何状况，支持国行。
画面效果：逼真，好玩，色彩靓丽。
外形外观：超炫酷的设计，值得推荐
产品包装：完整，无碰损。京东快递小哥完美送达",5
国行真香机 种草很久了 80后老任天堂玩家！ 现在算第一次支持国行老任  正好趁着618 下手了！ 到手开箱一股清香扑鼻而来！ 心情大好！ 现在游戏也越来越多了！本身玩的时间不多！陪孩子一起玩玩真是停不下来！玩老任的游戏就感到开心无比！ 想孩子一样！switch就是一台游戏机 定位很好！也希望国行越来越成功！毕竟这才是真正的支持正版游戏！ 到手之前就买好配件了！大爱呀！期待国行健身环！ 希望腾讯也越来越专业。,5
"流畅度：完美，超级流畅，塞尔达*载无卡顿，3s。
运行速度：超级快，切换界面，游戏中都超级迅速。
稳定性：无任何问题，如丝般顺滑，接入电视是最爽的，超级大屏幕。
画面效果：72*p没影响，我觉得挺棒的，无颗粒感，连接电视也很爽。
外形外观：外观这个都一个模具出来的就不说了，漂亮啊！哈哈。
产品包装：铝制收纳包太棒了。",5
机器很好，国行中国制造。京东物流很快，上午订单下午到。物品配件丰富，使用套件齐全，基本不需要额外购置。原来是腾讯引入的任天堂，可惜网上只有3个游戏下载，其他要非旗舰店买境外游戏。机器只能国行机器联网，不能和全球玩家对玩。主机屏幕原装日本进口贴膜，比较软，实话说国内膜很多都优于这个。,5
"流畅度：买来连接电视玩，流畅度很好。
运行速度：游戏启动速度很快。
画面效果：画面效果很好，卡通画面适合孩子玩耍
稳定性：机器发热正常，电池很给力。
机器正品，包装也很精细。国行版本挺适合新手玩家，买来就是全家休闲欢乐的，买国行更省事也有保障。马车8真香！期待引进更多游戏！",5
任天堂的switch，多少人儿时心中的梦想啊！终于有机会等到国行的发售了。不再像年轻时那么喜欢折腾，感觉这次腾讯代理的非常恰好时机。看中一年的保修，不需要来回的折腾，挺好的。支持的游戏也非常的多，不会那么孤单无聊了。感觉还是挺值得入手的，壳子颜色也很正，非常喜欢。,5
"产品包装：外观跟我想象的一样好看，打开里面配件也很齐全
运行速度：打开游戏画面流畅无卡顿
一giao我的giao，怎么硕呢，第一次接触任天堂这款游戏机，一开机给我的感觉就不错，希望大家也可以多支持支持国产，多的话就不说了，还望各位帅哥美女们给我点个赞，毕竟点赞前三名可以白嫖游戏，谢谢啦",5
"运行速度：指哪打哪非常的丝滑，两个手柄可以随意组装，物理按键和joycon带来的震动反馈是手机无法比拟的。
画面效果：画面细腻色彩饱和度完美，插电视更棒
外形外观：外形比我想象中的大，随意拆卸joycon组装手柄，真的太棒了
稳定性：性能稳定，并且国产还有一年的保修，哦不是一年半",5
年陪孩子观看游戏视频时偶然看到了奥德赛游戏的介绍，当时一大一小就被吸引住了，可惜那时游戏主机还没国行。终于等到国行上市，又正好赶上双十二，马上下手。到货后按照说明进行首次配置，非常简便，说明也相当于Switch真可谓是家庭成员各取所需，老婆爱玩体感游戏，孩子喜欢卡通风格的马里奥，我自己则是老滚5和真人快打，虽然还是接到大屏电视上爽，但手里拿着也很方便，随时随地可以娱乐一下，就是好几次地铁都坐过站了新手教学，告诉如何使用主机。主机系统流畅，画面精细，手持模式也能很过瘾的畅玩，这下真是方便极了。现在就等目前唯一的游戏卡带到货了，体验版只能看不能玩啊啊啊&hellip;另外，奥德赛啥时候上市啊，等上市后，XBOX估计要冷藏一段时间了。,5
非常喜欢这个游戏机，让我找回了童年时代的记忆，画面清晰，音质效果很好，还能和家人一起玩,5
"外形外观：真的特别好看
掌机真的好方便，出去玩方便携带
虽然国行游戏现在出的有些慢，但是我是奔着联机和家庭游戏买的，非常不错的，躺了床上随便玩，甚至把我的ps4放起来了",5
"产品包装：完整，配件多，塑料袋包装
外形外观：任天堂红，黑机身，红蓝手柄
运行速度：运行流畅，完美体验
首日新发国行，凑热闹买新机，套餐优惠，送机快速，到手不错。愿游戏发行更多，娱己娱人，欢乐大众，和谐共赢。
画面效果：720p,画质不错
稳定性：很稳定
流畅度：很流畅",5
"正品质保棒棒哒，买回来一段时间了，效果不错，茶余饭后休闲的好玩意，非常推荐购买。
种草很久了，原计划买水货，但是担心没有质保，一直没有下手，这次腾讯引进，直接给了买的最佳借口。
流畅度：速度很流畅，很给力。
运行速度：运行速度很快，没有任何卡顿。
稳定性：很稳定，用这一段时间没有出现任何问题。
画面效果：画质接电视效果很好，单独玩也凑合。
外形外观：外观漂亮，大气。
产品包装：包装很完整，很好。",5
好玩，流畅，网络很快，物流很快。很喜欢这个游戏机，希望快点多出点游戏,5
心心念念的等着国行！开售当天，老公就下单了，京东的自营的快递没得说，开心，当天下午快递?就到家，当天还去买了游戏卡，立马充电，开机、装卡(风花雪月)，里面自带了新超级玛丽的体验版，迫不及待的先玩了几局?！,5
一直都心心念念的考虑买一台游戏主机，在Xbox、ps4和switch之间犹豫了好久，最后考虑switch有掌机模式和桌面模式，这意味着不用TV也可以开心的游戏。 刚买的时候只能玩马力欧，这段时间又发布了两个游戏，非常及时，好评，随手拿起来就能游戏的感觉比PC好上了太多太多&hellip;&hellip;，单机游戏，想玩就买卡玩，可选择的也多。国行的好歹还有质保，没有那么纠结的。希望以后越来越完善，越来越好。,5
"流畅度：很顺畅
运行速度：很快不卡顿
稳定性：国行啊跟定稳定啦
画面效果：画面惊喜
外形外观：红蓝搭配，和谐
产品包装：保护完好无损",5
"流畅度：非常好
运行速度：很快，但是不是那么快
稳定性：好非常好
画面效果：画面还算可以，连电视很棒，小屏幕时间长了不行
外形外观：好
产品包装：精美，送的盒子和袋子不错",5
购买之前导购小哥直接推荐了这款最具性价比组合，游戏是组合中的兑换码下载的。下载马8大概用了30分钟，启动游戏非常迅速，配上70寸电视和雅马哈回音壁这效果杠杠滴。如果家庭娱乐为主，个人感觉国行性价比比海外版的要值，线上购买真的比实体店便宜很多,5
"刚刚拆开快递就来评价了
画面效果：很不错 特别是连着jc的感觉
外形外观：没问题 红蓝很漂亮
产品包装：京东物流nb 
希望国内游戏快点上线 希望越来越好
再来一句 jd快递真厉害",5
京东618买的！价格确实便宜很多！还买了2个游戏宝可梦黄和D阿波罗，都是满满的童年回忆，不看攻略，16小时通关！哈哈哈哈！其他的配了个电充手柄架和比卡丘限量无限手柄，主要是用电视玩，来回拆卸手柄太麻烦！,5
"流畅度：很好，没有出现卡顿。
运行速度：开机，游戏启动速度快。
稳定性：良好。
画面效果：画面稳定，颜色鲜亮。
外形外观：很普通，属于简约大方。
产品包装：包装完好无损。
收到后，马上试玩了一下，感觉很不错，可玩性比较高，适合全家一起娱乐，不能出门的时间，一起玩玩游戏，买对了。",5
"流畅度：很流畅
运行速度：机的分辨率不是很高
产品包装：很好
外形外观：很好看
国行能用其他地区的游戏卡，但是不能浏览其他地区的商店。我插了港版的塞尔达，可以下载更新。
国行下载速度很快，开机一会就下载更新好系统了。",5
"流畅度：没得说，很流畅，没有卡顿。
运行速度：机器运行速度很快，游戏很顺畅
稳定性：稳定性很好，马里奥玩的时候很开心
画面效果：画面很好，看图
外形外观：外观红蓝手柄很好看，个人觉得比灰色好看
产品包装：包装很严实，收到时候被气囊包裹。",5
很早就种草了，然后看了《潮流合伙人》里面吴*凡他们在玩，看到这次夫人节有套装优惠就买了，还没有复工，别的地方又不能去，正好就玩游戏了。游戏机运行速度很快，很流畅，画面很漂亮，只是自己贴膜不是很在行，有点花了。很值得买,5
"画面效果：非常不错，本机720P，输出1080P，很清晰。
外形外观：很经典，耐看。
流畅度：非常流程。就是国行游戏跟不上，抓紧",5
游戏里上手 质感很好 运行很流畅 虽然说是720屏幕 但是玩个游戏还可以  送的东西很齐全  应有尽有 买的套餐版的 真的很优惠 有膜 有包 有200g内存卡  优惠真的很大啊 手柄震撼很给力 带来了很多乐趣  链接电视后 1080p输出 非常清晰,5
外版NS溢价太高 喜欢单机不是重度玩家跟家人闯鬼屋 跟朋友玩马趴这就够了 玩够了卡带可以出掉回血 一年质保可以安心推摇杆了 希望国行越来越好,5
管他三七二十一 就是买 外服卡代撸起来 网速超快 很不错 现在正在肝大乱斗 就等国服其他游戏了,5
"东西太棒了，居然可以玩到国行的任天堂，对于一个老玩家真的很高兴，虽然游戏发型不多，但每一个特别好玩，马里奥赛车我和我闺女每天一小时，特别开心。祝愿国行switch一帆风顺。
外形外观：漂亮
产品包装：晚好
稳定性：很稳定
画面效果：很漂亮
运行速度：很流畅",5
流畅度：很流畅无卡顿.画面清晰.色彩丰富.玩马里奥类的游戏就像在童话故事城堡里.炒鸡可爱?.而且外观也很好看.我买了阔爱的贴纸搭配透明的壳子.女孩纸特别喜欢啦.男孩纸也阔以贴哦.猛男立马变萌男?喜欢玩游戏的话switch入股不亏!,5
"享
生成海报
流畅度：流畅无卡顿 运行速度：麻溜滴 稳定性：稳定无BUG 画面效果：电视玩起来正好 产品包装：大箱子装过来的 外形外观：漂 亮 孩子很喜欢，适合家庭聚会，全家一起玩，开心欢乐多",5
机器很好。运行速度也很快。游戏配合手柄震动，提升了很大游戏体验。非常不错。小时候大家都在玩小霸王的时候。我错过了。现在大家都在玩switch。不能错过了。但愿能从中体会到乐趣。游戏依然只有一个。怪不得TX。只能耐心等了。期待马车8.,5
这是我的第一台Switch，之前一直想买的，然后拖着拖着一直没买，到现在看到国行出了，果断入手了，之后自己买了，健身环，梦见岛，马派，还有鬼屋3，真的好，现在每天玩玩健身环，很充实，好评,5
"流畅度：流畅度与运行速度都很好，毕竟是专业的游戏设备！完全不卡，我一开始还担心卡带会读取很慢，没想到基本上几乎秒好，即插即用
画面效果：画面简直amazing，眼睛非常舒服，游戏色彩超喜欢
外形外观：手持超棒，磨砂质感很细腻
产品包装：完好完好，毕竟是官方旗舰，买的就是安心",5
宅家期间买的，很快就收到了。买了舞力全开，全家都很喜欢跳。就是为了这个游戏买的switch，哈哈～～～操作简便，质感也很好。使用方便。自带的马里奥兄弟还蛮好玩的，试玩的几关，孩子看了兴奋地跟着跳，以为和舞力全开一样是模仿的游戏...关掉以后还在沙发和凳子上跳，模仿马里奥...也是醉了。,5
我也是纠结了好久，才决定买国航switch游戏机，同时选择买了豪华版卡丁车，昨天晚上7点，京东物流送货到家，以为回很麻烦，结果一试，安装相当简单。先试试手，就一使用版画面都这么流畅，运行速度也快，画面生动，一下就把玩家带入其中，只可以目前国航还没出健身环大冒险和打球射击类游戏。,5
"流畅度：非常流畅
运行速度：速度没问题，大型游戏载入可能时间稍长
稳定性：没有发生死机或者假死
画面效果：主机屏幕720p勉强，老任这机子的屏幕，你懂的，TV模式1080p没问题，很清晰
外形外观：三种模式比较有创意
产品包装：完好无损",5
"流畅度：丝滑，触摸屏腾讯应该移植点王者斗地主啥的
运行速度：秒开游戏，666
稳定性：玩了马8，没发现机子太烫
画面效果：画面效果很棒
外形外观：掌机中的高富帅
产品包装：京东物流还是有保障的，没有任何挤压",5
看到机器的那一瞬间，心中充满了喜欢，真是一部高大上的游戏机，开机特别快，画面很清晰，运行流畅，喜欢,5
"哈哈，很好玩，看了很多都是决定做国行勇士，希望快点出多一些游戏吧。现在玩卡带很不错。
流畅度：很好
运行速度：很快
画面效果：游戏画面很逼真",5
"买了以后最大感受：我还是从前那个少年没有一丝丝改变?
京东国行优势
1、价格良心，品质保证！
2、多买两年保修，玩的放心
3、支持国行，改善国内游戏环境
4、各类大作插卡就玩，马照骑，舞照跳，树枝照捡。
最后祝国行大作越来越多，大家玩得尽兴！
流畅度：非常流畅
稳定性：近三周每天5到8小时，不过热。很稳。
外形外观：设计感十足
产品包装：正规，配件充足。",5
"流畅度：主机十分流畅
产品包装：包装很扎实
画面效果：如果只看主机屏幕，确实一般，但是一旦连接到电视，画质爆棚！
稳定性：目前使用很稳定
运行速度：响应速度很快，没有任何问题。
正式入坑，考虑半天还是买了国行。主要是服务要过得去，游戏慢慢来，总归以后会越来越多的。",5
纠结了很久。。。。还是没能抵挡住行货这么香的价格！买的马车8套餐，到手就能直接愉快的玩耍，国行的网络优势其实挺棒的，马车8匹配起来超级快，网络也稳定！除开电子游戏少些，对于轻度玩家来说再买几个喜欢的卡带真香！！！然后一边玩卡带，一边等国行审批通过游戏！,5
"目前适合我这种娱乐玩家，比较佛系。主要是价格合适连电视很爽。可以家庭互动，很不错！希望国行越来越好，不要辜负我们这些支持国行的玩家！??
大家买的时候可以考虑考虑自己要的是什么，如果只是新鲜感的话建议买国行，因为我比较佛。准备陪跑！",5
很好的游戏机，虽然发生了一点小意外，但是京东的客服还是很好的，很快就给换了一个新机器，真好,5
流畅度：非常满意，很愉快的一次购物！物流速度非常快！中间遇到一些小问题客服也都很积极的处理，态度很好！自己贴了贴纸感觉很漂亮！国行机器游戏价格也很便宜，外服卡带也都能玩！不是重度玩家很值得推荐！自己买了两张国服卡带，玩的爽歪歪！一直都在京东买电子产品，从没失望过！不多说了，玩游戏去了&hellip;&hellip;,5
"流畅度：国行正品，机器非常流畅。
运行速度：响应速度很棒。
稳定性：机器散热噪音都可以，刷屏稳定。
画面效果：掌机还行，主机1080p
外形外观：红蓝主机色彩很正。
产品包装：包装非常好，京东售后值得信赖。
因为疫情影响，发货很慢，也可以理解，收到宝贝后开机测试，是全新正品，非常不错。",5
"第一次接触switch,一下就沉迷了，运行速度很快，画面很清晰，红蓝手柄超好看的，还送了屏幕保护膜，就是联网的时候出了点问题，后面客服也很耐心的在解决，产品很好，因为刚接触，游戏还在摸索中，期待更多好玩的中文版游戏卡出来",5
超级喜欢，手感特别好。国行方便，有质保，现在就是只有一款游戏，等着出别的，就是不知道啥时候出，哈哈。喜欢买就对了，之前还有点纠结买了会不会玩儿一会儿就不想玩了，错，爱不释手。现在玩儿超级玛丽，有角色可以选，尤其喜欢粉蘑菇变公主。就是吹气的小耀西还不太会用。打算先用偷天兔通关。16*多关不知道啥时候能通，游戏也是很值了,5
"稳定性：非常稳定，不闪屏
画面效果：颜色鲜艳，精度高
产品包装：包装完好，无破损
外形外观：非常可爱，手感也很舒适
过生日买的switch，在官网下了马里奥完整版，买了马里奥赛车，ZUMBA和塞尔达，都很不错，国行的官网只能下马里奥完整版，买的时候客服也没说明白。连接电视都很简单，我感觉对女生很友善哈哈哈，不会出现弄不明白的现象。",5
两年前就想买任天堂switch了，当时和朋友玩马车，四个人一起玩留下了非常深刻的印象，国行出了之后一直关注，此次活动非常给力，果断下手，回来迫不及待试玩了一下非常满意，加强版电量比以前好很多，希望再多出一些游戏,5
"流畅度：整体操作简洁流畅，操作起来容易上手，非常好，效率高
运行速度：运行速度特别快，非常好，非常满意
画面效果：画面很清晰，分辨率很高，真的很棒
外形外观：外观时尚，很精致，做工很好，手感很棒
产品包装：包装很精美，质量非常好的纸盒包装，物超所值。京东发货速度很快，买的套餐也很值，疫情期间发货速度也是如此的神速，点赞！谢谢京东的快递小哥！全5星好评。
稳定性：操作起来很稳定，很流畅",5
"流畅度：电视玩真震撼，以前都是玩PSV，现在这个电视上丝滑
运行速度：很流畅，可能是因为玩的小游戏，没玩大游戏",5
"流畅度：收到半个月体验了几个游戏，画面十分流畅
画面效果：每个游戏的画面都设计的非常逼真，将玩家带入游戏的场景中
外形外观：红蓝手柄设计，高端时尚
疫情期间炒的最火的游戏机就是switch啦，做了一些功课，由于平时工作比较忙，也不是什么专业玩家，国行版的任天堂完全可以满足我的需求，价格要比其他版本低很多，最关键还有1年半的保修，用起来更加放心，虽然国行商店目前只有3款游戏，但是国行版可以用各种版本的游戏卡带，游戏卡带玩腻了还可以**，算下来很划算吆
海淘的健身环马上就收到了，健身娱乐就靠switch啦",5
"流畅度：很流畅，不卡顿，手柄配合度很好
运行速度：很快很快很快，游戏秒进
稳定性：很稳定很稳定，没有出现死机等情况
画面效果：主流水平
外形外观：精致，漂亮
产品包装：可回收材质，环保",5
"太棒了，发货超快，下单第二天就收到了，店家给了好多建议，好评好评很快就玩起来了，沉迷了，看来后面还要继续在店家里面买游戏了。坚持玩一段时间，如果玩起来更爽那，再回来追评,哈哈
流畅度：舒服快速
运行速度：快啊
稳定性：稳定的不得了
画面效果：显示清晰",5
"产品包装：非常的精美，竟然是京尊达送的，虽然我没看到
画面效果：很惊艳啊，画面感非常好，很细腻，特别是电视连接后，大屏幕很爽
运行速度：很流畅，没有卡顿，当然了，这种品质的掌机怎么会有卡顿
还是说说自己的感受吧，很早就想要的游戏机了，今年生日，老婆给买了，真的很开心啊，正好又是国行首发，当然入手了，虽然目前没有什么游戏，但是难以低档他的魅力啊，特别是中国红的铝质掌机盒，爱不释手啊，整体就感觉很大气，很霸气，很nice啊",5
618买的，1800多，下单用plus券减50，24期免息，第二天就到了，非常棒，虽然比pdd贵一点，但是稳很多，发货是真的快，没得说，机器很棒，可是买错颜色了，懒得换，自己买了壳换，so easy，拿到马上拿去折腾了，国行**翻身了，哈哈哈哈哈哈哈哈哈哈哈哈好哈哈哈哈哈哈哈哈h,5
"流畅度：除了内置的马里奥，还玩了奥德赛，分手厨房，非常流畅，外接到电视流畅度一致，感受非凡
运行速度：无论游戏或存档读取都非常快，下载速度视自家网络情况，总体运行速度较快！
稳定性：除了内置游戏试玩了日行实体卡游戏，无任何卡顿，闪退现象！
画面效果：画面效果很赞，使用sony电视外界，画面更赞！！！！",5
疫情期间，送货很快，主机全新的，配件齐全，很快就玩上了，儿子很高兴?,5
"流畅度：运行流畅，没有任何卡顿现象
画面效果：电视模式效果相当清晰，比在主机上还要好
外形外观：外观没有什么特别的
产品包装：包装很喜庆，红红的主机盒，红红的配件盒。
十几年没玩过游戏机了，最近儿子问我小时候玩什么游戏，突然把玩游戏的瘾勾出来了，网上查了查，综合实际情况，还是入手了switch，半夜下的单，八点半睡醒了就到了，京东自营的快递速度真是霸道。立刻投到电视上开玩，60寸效果真好，手柄还能振动，比起我那时候14寸的黑白机和小霸王&hellip;&hellip;，儿子和老婆都是手残党，我这十几年不玩相比也是高?手，过两天健身环回来就能锻炼了，明天国行游戏就出来了，期待中&hellip;&hellip;",5
国行机器很好，买前有顾虑，收到后真香！任天堂的品质没的说，目前商店游戏就一个，但是非常经典的游戏，完全可以撸过春节了。其他买卡就行，大作基本都很耐玩，一年也换不了几个游戏。支持国行吧，保修很实用。,5
"东西不错，塞尔达荒野之息很好玩，真心不错，机子流畅，希望游戏越来越多。重返童真。
流畅度：快
画面效果：好
稳定性：稳
运行速度：迅
外形外观：美
产品包装：整",5
"NS名不虚传，拿到手以后，打开包装，接电就可以玩，海外卡版的卡可以流畅运行，没有问题，上古卷轴5，塞尔达传说，大乱斗都可以正常使用，健身房还没有到货，到货以后应该也没问题，我是接了一个75寸电视机在玩，效果非常的好。
总体非常满意，质量什么的没得话说，全新正品毫无疑问",5
画面特别精致，很好玩，关键是玩游戏方便，希望国行快点推出新游戏，推出一些联网游戏就更好了！,5
物流速度非常快，产品包装严实、整洁，在收到货之后立刻打开了箱子去体验，颜色很鲜艳，音效不错，画面清晰度高，动态效果很不错，不会出现卡屏现象。稳定性好，不会出现闪退或者卡退的情况，用户体验感还是可以的。为了动森，买了它，接下来可以接触更多的游戏了。,5
包装很好，送货很快，全家都能用的游戏机，大人小孩玩儿的都开心?，最近每天都在玩儿，小朋友赛车玩的越来越熟练了，现在挑战马里奥顶蘑菇，加油,5
"萌新一枚 没买过掌机 据说要三码合一 小时候在亲戚家玩任天堂的游戏 很喜欢 现在自己有能力了 买了试着玩 能不能联机对我目前的需求没那么重要
流畅度：试玩了一下马里奥体验版 没问题 非常流畅不卡顿
运行速度：很好
画面效果：连上电视 也很清晰 我觉得这个也得分游戏画质和类型了
稳定性：很好 也可能目前没什么游戏可玩?
外形外观：很心水啦 其实之前还纠结买灰色还是 双色手柄呢 最后选了个经典的
产品包装：盒子没有损坏 
总体满意 国行的价格算良心了 等后续的游戏上新！ 能不能快一些上奥德赛啊啊！",5
"流畅度：完美
运行速度：无话可说
稳定性：nice
画面效果：过得去
外形外观：惊艳四座
产品包装：无与伦比的美丽",5
和儿子一起玩很开心，很久没有这种感觉了。机器非常好，速度快，画面流畅。京东物流刚刚的，一如既往的又快又好，快递员态度亲切,5
买了 很好玩 知道游戏多了以后直接入手 颜色丰满 可玩性强 找回了儿时的快乐 准备和媳妇儿一起玩儿 娃长大了和娃一起玩 期待更多游戏开发 哈哈哈,5
Nintendo 的游戏机做的都挺精致，从wii开始就在玩，新的这款switch也非常有意思，可以作为移动个游戏机，摆脱电视束缚，也可以作为一款经典的电视游戏机使用。内置的预装游戏是超级马里奥u的体验版，可以玩，但是关卡太少，可玩性不高。所以买了套装+超级马里奥u游戏卡。很有可玩性。,5
"流畅度：流畅度极佳，不愧是专门的游戏机。
运行速度：运行速度很快，毕竟只能玩游戏。
稳定性：重度玩了一周，没有任何故障和闪退。
画面效果：画面很棒，视觉效果很好。
外形外观：外观喜人，红蓝漂亮。
产品包装：包装严实，保护性强。",5
很好，非常满意，只玩单机和家人一起玩游戏非常合适,5
买的回忆，超级玛丽绝对是80后的童年。机器肯定不用说，就是国行游戏的问题呗，对于我来说国行经济实惠，因为我从来玩的都是单机游戏，卡带玩够了也可以卖二手，合着一个游戏也花不了几十块钱，孩子也挺开心，出门旅途必备神器,5
这款任天堂 Nintendo Switch 国行续航加强版 NS家用游戏机 便携掌上游戏机可以的哈，是它们的刚刚发布不久的新品，整体看着相当大气，质感也不错的，我也是最近才购的，果然没有让我失望，玩的很齐全，功能多新款的游戏机玩的给力，手感超好灵敏这个。超级好，价格也很优惠，用到现在，满意的。但是，国行的商店中只有一款游戏：《新 超级马力欧兄弟U 豪华版》。作为首发期，虽然游戏较少，但每一款都是经典作品，对很多新手用户来说，还是很有吸引力的。更重要的是单款游戏299元的价格，类比大多数全球版游戏&mdash;&mdash;特别是任天堂的一二方游戏，还是非常有优势的。在等待更多国行游戏到来的同时，还可以直接去购买想玩游戏的全球版卡带进行游戏，经测试国行Nintendo Switch可以正常游玩全球版卡带并且能正常进行版本更新,5
