comment_sen,score
"强大的JD物流，到货及时 ，帮单位采的，宝贝收到了，迫不及待测试了下，外观很不错, 第一感觉， 舒适感很高， 很时尚， 总体来说感觉不错， OK了，效果还不错，很好用，使用方法也比较简单，容易掌握。后续一定会多，谢谢",5
东西确实不错，国行正品机器，物流也特别快，现在疫情期间估计就京东可以这么快了吧。玩了好几次，游戏也买了不少。,5
"支持国行 当天到货 试玩感觉很好
流畅度：好
运行速度：好
稳定性：好
画面效果：好
外形外观：好
产品包装：好",5
"产品包装：包装完美
东西一天就到了，比我的卡到的还快，游戏很好玩，希望国行快点多弄点游戏进商城，特别想联机玩玩nba2k20。",5
"流畅度：国行的东西非常不错?
运行速度：玩游戏重来没卡过
稳定性：非常棒
画面效果：非常棒
外形外观：非常棒
产品包装：非常棒",5
"流畅度：独占的马里奥游戏很流畅，其他的还没买，应该不错。
运行速度：挺快的，开游戏速度挺快。
稳定性：没有闪退现象。
画面效果：精美。作为聚会游戏很不错。
外形外观：特意买的灰色款，比红蓝主机顺眼。",5
"画面效果：非常好，清晰度也高
外形外观：大气，有现代感
运行速度：很稳定",5
"产品包装：国行保证正品质量安全
外形外观：一流水准，完美诠释
流畅度：连续霸占榜首，可谓流畅
运行速度：那真是无缝切换
稳定性：不用多说的稳定，稳如老狗
画面效果：ns专属画质，仿佛在画中",5
"流畅度：顺畅
运行速度：快
稳定性：稳定
画面效果：逼真
外形外观：cool
产品包装：严实",5
"流畅度：爽歪歪
外形外观：帅气
产品包装：给力
运行速度：贼快
稳定性：非常完美
画面效果：比3 Ds爽一万倍",5
"流畅度：机器运行非常流畅，目前只有试玩版马里奥
运行速度：蛮快的，没啥延迟
稳定性：目前感觉一切良好
画面效果：720p足够用，在switch上画面看起来还蛮精致，
外形外观：手感还蛮重的，大概跟平板差不多重，设计倒也挺合理，握起来手感蛮舒服的
产品包装：挺好的，盒子上满满的企鹅家的味道
游戏要赶快过审啊，不然买了只能吃灰挺难受的，买卡带还要等快递，还是喜欢上手即玩，没有游戏只有主机太影响体验了，作为国行勇士还是希望企鹅家能好好的开拓市场，不知道啥时候才能随心所欲的挑选游戏玩到喜欢的游戏",5
包装很好，没有破损，物流很快，质量很好，非常满意，在家也不在无聊，每天都可以玩，套餐划算，非常值得购买，后面出新游戏也会继续光顾，送的赠品也不错，非常喜欢，下次还会再购买，也推荐朋友购买，非常满意，特别满意,5
很不错，游戏流畅度高，而且还能组合手柄还能插SD卡,5
非常满意，比红蓝的看起来高大上一些，可硬破。,5
看了很久，终于还是入手了国行，价格是一方面的优势，保修也是一方面，双十二套餐也很给力物流速度也是很快！,5
第一次买游戏机在家蹲蘑菇蹲的太久受不了了，纠结了几天的国行日版啥啥，最后还是觉得自己不是游戏行家随便玩玩体感单机的够了说不准就三分钟热度板砖了，而且特殊日期日版涨价太多了，玩了两天感觉挺好，做工精良手感好运行顺畅，不喜欢马里奥这种手脑要协调的游戏，奥德赛好玩，体感的都好玩，拳击打的很爽，后面发现跳舞的也很好玩会上瘾！感觉自己搞不好会因为跳舞去日本的时候再入个日版！,5
这个游戏机做工不错，细节把控的好，开机速度非常快，按键很舒服，玩游戏很带感觉，物美价廉，强烈推荐购买！,5
"期待已久的switch游戏机
画面效果：画面一般吧，肯定比ps4差很远；我就当掌机玩；和索尼说的一样，界面真的太简单了
稳定性：很流畅，真的很流畅，真的真的很流畅
运行速度：这个是任天堂一贯的作风，快！快！快！
外形外观：买的黑色的，觉得红蓝的太多了；没有黑色的好看
产品包装：包装完好！感谢京东的物流
流畅度：流畅额度场极好，特别快！
和PS4是两个两个风格，一个在家玩COD之类的大作，一个玩小游戏。上班这么久了，一直没时间玩游戏。年末终于有时间了，整个Switch玩玩真的不错。建议大家买个塞尔达织梦岛；可爱类型的小游戏不错的。作为一个传统游戏玩家，玩玩这些真的有意思。",5
"流畅度：非常的流畅，玩游戏不会出现卡顿的情况，游戏人物的动作也十分连贯，没有延时或幻影的情况
运行速度：机器运行速度很快，看了很多的推荐，最终在ps4/xbox/switch中选择了switch，小机器大性能，任天堂不愧是专业做游戏的。
稳定性：玩了好几个小时，没有出现宕机的情况，也没有卡顿的情况，别看机器小，但机器发热量没有那么大。
画面效果：画面解析度很高，画面边缘很光滑。
外形外观：独具一格，switch保持自己独有的风格，手柄与主机的充电口也设计的很巧妙，手柄与主机的对接也很严实。
产品包装：包装小巧，内容丰富。",5
"流畅度：游戏运行顺畅，接电视机效果很好，自带屏幕效果一般
运行速度：游戏有种顺滑的感觉
稳定性：目前为止没有不稳定的现象
画面效果：电视机效果很好，自身屏幕一般
外形外观：精致
产品包装：包装严实",5
还是非常喜欢灰色的，经典耐看，任天堂的游戏机简直逆天了，值得人手一个，童年的美好回忆,5
"上次买游戏机还是自己小时候，过了这么多年，真是刷新了我对游戏机的认识，非常好玩，五星好评！
现在还在摸索中，有很多功能还不清楚，非常好玩，五星好评！",5
目前来看，所有的游戏都能玩，国行第一时间入手很开心了。这次送货到家，全程贴心有保障,5
"太快了！实在是太快了！晚上下的单，第二天早上就到了！京东快递就是NB！
外形外观：外观干净，手感很舒服
运行速度：速度流畅不卡顿",5
非常流畅，画质清晰。国行对我来说足够了，都很耐玩。,5
游戏机很好，关键是连上用起来也不错，非常方便，孩子玩起来总比玩手机要强，屏幕要大多了,5
产品非常好，疫情期间购买3天就送到武汉了，这个必须给京东快递大赞！但用了之后才知道国行只能玩卡带，而且只一个马里奥游戏，很尴尬！！！,5
物品没有损坏痕迹及划痕，整体个人感觉是正品。使用起来，比较顺手，简单易懂，画面质感和音效及动感很不错！！,5
"运行速度：国行联网还是很香的
稳定性：稳定性挺好，暂时么有遇到死机现象，电池也算是耐用哒。
画面效果：掌机模式算是够用，链接TV1080P还不错。",5
不错的游戏机，虽然是替我哥买的。倒是试了一下果然玩起来很流畅，而且这东西很容易着魔，一玩就一下午。打发时间必备。真心推荐。发货速度也很快，隔天就到了，特别喜欢京东的发货速度，发货员也会不厌其烦的打电话通知你，不管你几个快递分几次发，都会一个一个送,5
很喜欢，物流迅速，期待国行游戏快点过审，好评！,5
"流畅度：流畅啊几乎没有卡顿
运行速度：速度很快没有卡顿
稳定性：还可以没有出现其他异常
画面效果：还可以画面丰富
外形外观：外形比较酷，很细腻做工。
产品包装：外包装很简洁明了
这个nintendo switch游戏机很不错的感觉。做工精细，画面适合小朋友，家有儿女的适合一起玩耍。",5
从准备购买到第二天到手完美的满足了我的冲动消费欲望，完美！主机在手开始游戏，游戏里的简单模式对于新手和我这种手残党相当友好，以后准备和孩子一起玩。,5
"流畅度：很好，比港版的快的多
运行速度：很快
稳定性：很好，正常玩游戏
画面效果：跟其他版本一样
产品包装：很严实，没有损坏",5
"画面效果：画质很清晰，不错
外形外观：整体不错，手感材质良好，操作方便
流畅度：流畅，好玩",5
"流畅度：还不错
产品包装：很细致
画面效果：很清晰 效果很赞
稳定性：也还不错
运行速度：很好
外形外观：很好的",5
"京东物流就是没的说，送货快，即使临近春节假期依然服务有保障。另外，京东自营的商品绝对放心，包装防护性好，机器崭新。
流畅度：运行流畅，没有任何卡机/死机现象。
画面效果：画面流畅，很棒！",5
很不错，正品保障，使用正常。京东物流安全，售后也好。东西齐全，物品繁多，没有不习惯的感觉。好评！,5
"流畅度：玩了几个小时运行很流畅，无卡顿现象
运行速度：很快，操作便捷，主机可以触屏操作
稳定性：国行不用说稳定，无卡顿，无闪退
画面效果：画面效果很棒，在电视上玩儿简直完美
外形外观：外形外观高大上，操作很高级，建议灰色
产品包装：京东包装还是很靠谱的，国行正品肯定的",5
"流畅度：很好
运行速度：很快
稳定性：等以后可以联机
画面效果：很清晰
外形外观：简单大方
产品包装：很结实",5
非常时期呆在家里，缓解无聊，京东送货很快，第二天就到了，自带一个马里奥试玩版，又买了游戏卡，在家宅也没那么无聊了。,5
"流畅度：很好
外形外观：经典
产品包装：纸壳装有破损
画面效果：非常好
运行速度：没的说
稳定性：很稳定",5
非常好，待在家里的日子就靠它打发时间了，大人孩子都爱玩。画面清晰，质感很好。还好我下手早^_^^_^^_^,5
"流畅度：非常不错的国行体验
运行速度：只是玩了一下马里奥游戏
稳定性：良好
外形外观：没有损坏，值得推荐所有人购买",5
用着很好，我就玩玩单机，感觉用这个国行版的已经完全够用了，就是游戏要快点出啊,5
关注了挺久了，因为没有国行版，迟迟没有入手，真好赶上双十二，一下入手两台，自带游戏虽然是体验版，但简单上手体验下，还是满满童年的味道。官方商城游戏太少，正在关注游戏卡。总而言之，一次不错的购物体验，希望能带来惊喜呦。,5
"流畅度：很好，没有卡顿
画面效果：连接电视，画面效果更棒
外形外观：小巧精致，手感舒适",5
红蓝没有现货，买了灰色手柄版本，到货很快，超级玛丽兄弟好玩又有回忆感，非常好,5
"流畅度：不错，不错，很好，娃娃超级玛丽专用。
运行速度：速度可以，不错的，适合小朋友们寒假玩儿。",5
"选择国行就相当于选择了保修
游戏虽然众多，真正好玩的绝对是国行精挑细选的这几个",5
机器收到了，画面太美了，质量杠杠的，国行质量还是有保证的。就是游戏少了点...,5
"流畅度：流畅度很好，完全没有卡顿，续航版的电池也果然更持久耐用。
运行速度：开机很快，运行速度很好，运行效果很稳定。
稳定性：稳定性很高，没有出现闪退卡顿的情况。
画面效果：画面效果很好，明暗度、饱和度、对比度都OK。
外形外观：灰色经典大气，质感高级，很好看。
产品包装：产品包装很棒，外包装没有任何磕碰，鹅厂的封条很牢固。",5
非常好，孩子很喜欢，不过目前就得买卡带玩了,5
手感很好，使用灵活，一看就是正品，后面可以多人游戏了。家人很喜欢，希望游戏尽快跟上。,5
"流畅度：挺流畅的
外形外观：还可以
产品包装：也还可以
最主要，游戏游戏游戏游戏游戏游戏游戏游戏游戏游戏游戏游戏游戏游戏游戏游戏游戏游戏游戏游戏游戏游戏游戏游戏！",5
"流畅度：画面非常不错 买了一张暗黑三 色彩鲜艳 运行流畅
产品包装：包装完好 外壳没有任何磕碰",5
体验太棒啦，买来做生日礼物，游戏真的非常好玩，还有一年保修，值得拥有！,5
没收到货之前感觉手感方面不是太好 没想到真的很不错 很有份量 感觉很好 很赞,5
"流畅度：很好
画面效果：细腻
重温小时候游戏的感觉，嘿嘿！",5
完美！非常好，等游戏再多一点就更好了！,5
为了假期在家玩健身环买的，真心不错，在家可以健身还可以打游戏,5
买回来一直在玩，充了电能玩很久，电池续航能力可以的。,5
非常满意，符合预期。玩塞尔达机器流畅无卡顿，操作简单无门槛,5
以前用过一个中东版的，游戏都是日文或中文，终于等到国行了，质量杠杠的，没得说,5
"运行速度：非常棒！
稳定性：还可以！
画面效果：清晰！
产品包装：很棒的包装！
外形外观：漂亮，好看！",5
"运行速度：很好 用起来也很舒服
画面效果：还可以吧 投到电视上很舒服
尴尬的就是joy_con遥感有弹簧声，看网评原来是个任天堂的通病，虽然玩着不舒服，还是忍了吧",5
做了国行勇士  超长假期正适合玩奥德赛  主要看中京东能买延保服务 三年意外加故障怎么都安心   总之目前看来非常棒 坐等国行上游戏,5
国行配件给的很多，很满意,5
"流畅度：好
运行速度：快
稳定性：好
画面效果：1080p
外形外观：精致
产品包装：精美，游戏太少",5
京东物流速度真的真的要快了！！！上午定的，下午就送到了，真的真的效率太高了。这个SWITCH是买了送朋友小孩的，放暑假了，这个游戏机给小孩子玩玩正合适，寓教于乐，价格也比前两个月便宜了很多，性价比非常高。,5
"流畅度：顺畅
运行速度：飞快平稳
画面效果：清晰贼好
外形外观：喜欢的外观
产品包装：有点瑕疵",5
随着上一任任天堂老板去世，老任终于向市场妥协，推出了带简体中文的游戏，之后出了这款孤儿服务器的国行switch，要游戏没游戏，要好友也没几个，原来能够免广告看腾讯视频的bug也被修复，目前完全看不到能够转服的信号，五星好评全给京东物流。真想玩游戏不推荐国行。,5
"流畅度：没问题
运行速度：很好
外形外观：很棒的
产品包装：非常的好 没有问题",5
"画面效果：很不错！
稳定性：很好！
产品包装：包装完好！
运行速度：快！
流畅度：好！
外形外观：美！",5
"画面效果：画面效果不错
稳定性：使用投影播放，稳定清晰
赶上非常之年的假期，给孩子们的运动礼物",5
运行流畅，也很稳定，送了体验版游戏，赶紧买了有氧拳击游戏卡，锻炼身体棒棒的，后悔没早买,5
心心念念的switch终于买到了，连接电视玩超级马里奥兄弟，清晰流畅，陪孩子玩很不错。,5
物流超级给力，下单第二天到货，不能出门的春节赶紧玩起来,5
早上买，下午到，很满意！主要是看重快，不然港行或日版都是不错的选择！,5
"流畅度：很不错
画面效果：喜欢
外形外观：灰色酷酷的",5
嗯，质量非常不错，用起来手感很好。期待着游戏能够尽快完善起来。,5
25号下的单，26号就到了，快递速度可以。画面不错，游戏运营也很流畅。,5
"运行速度：快
稳定性：高
产品包装：完好
画面效果：不错
流畅度：可以
外形外观：好看
东西不错 很好玩",5
运行流畅稳定，整机质感非常好，包装也很不错,5
目前用着不错，画质清晰度都挺好，流畅，完舞力全开很过瘾,5
很好，功能强大显示清晰，好玩有趣不错不错。很好，功能强大显示清晰，好玩有趣不错不错,5
东西很好！游戏很 &ldquo;多&rdquo;，快放了一个月了！希望大家考虑好,5
疫情期间终于到手了，操作很简单，期待能多点游戏！,5
京东速度(○?&epsilon;?○)超快，品质保证,5
非常不错，到货速度很快，包装完好，游戏运行稳定，画质清晰。,5
可以用日版的卡带和周边配套，非常棒，我女儿很喜欢,5
"流畅度：暂时只试玩了下内置游戏，非常流畅
画面效果：还可以，联上电视效果不错
外形外观：外观不错，手感好",5
"流畅度：就一个游戏感觉还可以吧希望国行推出更多的游戏
运行速度：不错可以的
稳定性：非常的稳定
画面效果：游戏感觉非常舒服值得拥有
外形外观：还行吧 差不多",5
"流畅度：很好
外形外观：漂亮
运行速度：杠杠得
稳定性：nice
画面效果：贼漂亮
产品包装：完美",5
很喜欢，买回来和家人朋友一起开心。,5
"流畅度：画面非常流畅
运行速度：运行速度非常快，无卡顿
稳定性：稳定性挺好的
画面效果：画面效果惊艳
外形外观：外形耐看，手感好。右手柄略有松动。
产品包装：产品包装完好，快递员态度非常好。",5
速度非常快。心动已久的游戏机。非常不错。送的配件也很齐全。很满意,5
到手进行试玩，很不错，质量有保证，新买的游戏在路上,5
"不错，质量很好，感觉性价比还算过得去，相比较其它版本更加便宜，希望以后国行能出更多游戏或者配件啥的，希望国行能越办越好。
后面就水一下评论。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。
画面效果：nice",5
"产品包装：包装完好
画面效果：很清楚，我的第一个主机，给我一个不错的体验。
外形外观：外观很精致。",5
国行版非常好用，介绍玩分手厨房，超好玩，也适合一家人一起玩。,5
非常好玩 可惜游戏少了 希望多增加游戏,5
东西很不错，掌机里边的王者，五星好评，推荐给大家。感觉国行也可以，逐步向好,5
流畅度：流畅度非常棒，家里人很喜欢，国行售后有保障，可以插外服卡带 真的非常棒。,5
"爱了爱了，开心上岛
产品包装：保护很好",5
"运行速度：运行速度流畅 无卡机现象
画面效果：画质非常好 清晰度高
买来主要是送对象的 送了贴膜和手柄 充电器等一些自带配件齐全 蓝牙连接电视稳定 游戏自带体验版马里奥 共6关 软件商城暂时还不能下载游戏 需要自行买卡带 比较推荐《创世小玩家》无需联网也可玩 《塞尔达-荒野之息》也比较推荐 喜欢剧情版的可以玩玩《巫师3》",5
"流畅度：很好
运行速度：很好
外形外观：很好
稳定性：很好
画面效果：好 
产品包装：很好",5
因为不喜欢联机游戏，国行就特别适合。插卡玩游戏也很方便,5
我每个月零零总总要买很多东东，都是在这里买的，非常方便，适合我这种不爱出门逛街的人,5
十分满意。这个疫情阶段就在家里多玩玩。孩子也开心。国行么保修什么不需要担心。游戏么去买实体卡了。,5
画质很高 还可以 坐等游戏到,5
买来和小朋友一起玩，很好。,5
对于不想联机的用户，国行非常合适,5
"外形外观：灰色很酷，质感不错
产品包装：包装完好，厚实
希望国服能多上一些游戏吧",5
前天晚上定第二天中午到啦方便快速的物流，机子很好,5
"流畅度：没有卡顿现象，很流畅
画面效果：画面细腻，很舒服
运行速度：运行流畅，速度很快",5
用来最年终奖品还是很合适的。尤其适合年轻人多的。就是首发两次没优惠比较恶心了。,5
包装完好，机器玩起来非常流畅，买了游戏卡，过瘾中。,5
"不错不错
还另外买了一对手柄
和弟弟妹妹们玩得很开心
希望尽快多出些游戏",5
"流畅度：很爽
运行速度：很快
稳定性：很稳
画面效果：很好
外形外观：很酷
产品包装：很正",5
"流畅度：很快
运行速度：快
稳定性：高
画面效果：高
外形外观：好
产品包装：结实",5
"画面效果：超级棒
稳定性：超级好
产品包装：超级精美
运行速度：超级快
外形外观：超级好看
流畅度：超级流畅",5
"流畅度：全部都是一级棒
运行速度：全部都是一级棒
稳定性：全部都是一级棒
画面效果：全部都是一级棒
外形外观：全部都是一级棒
产品包装：全部都是一级棒",5
"流畅度：完美
运行速度：完美
稳定性：暂未出现问题
画面效果：还可以
外形外观：完美
产品包装：完美",5
非常不错的感觉，希望游戏越出越多,5
"流畅度：非常流畅
运行速度：很好
稳定性：还好
画面效果：一般
外形外观：是喜欢的那种
产品包装：原装",5
"流畅度：很好
运行速度：非常快
画面效果：画质很棒，视觉效果非常不错",5
还不错，送女朋友一套switch加健身环大冒险，京东送货也很快,5
"流畅度：很不错
运行速度：好
稳定性：好
画面效果：出色
外形外观：一般
产品包装：不好",5
配送速度很快 质感佳 支持国行 希望尽快开放其他游戏,5
送货速度那是一级棒，国行switch谁买谁知道，真的特别好玩，大家快来买啊，独乐了不如众乐乐！特别好。,5
"物流很快，很方便，很满意，好评！
稳定性：好
运行速度：快",5
"流畅度：很好
运行速度：很好
画面效果：不错
外形外观：漂亮
产品包装：不错",5
"特别棒
好朋友，我都买了
值得拥有
儿时美好的记忆",5
"运行速度：很快
产品包装：验证
外形外观：喜欢",5
"运行速度：还是可以
画面效果：不错
稳定性：很好
外形外观：质感不错",5
送货很快暂时未发现不兼容的游戏,5
配送非常快，下午下单，第二天早上送到，还送了膜和收纳包。国行下载速度是真快，希望快点出更多游戏吧,5
很不错，有八台switch了，这是第九台，也是第一台灰色JC的国行，算是支持行货了,5
"流畅度：很高
运行速度：很快
稳定性：很稳定
画面效果：一级棒
外形外观：一级帅气",5
童年的回忆，超级马里奥。,5
我觉得比日版港版舒服，手感很好，网速很快，希望国行塞尔达和马力欧奥德赛可以马上出来。,5
"画面效果：比想象中的细腻
运行速度：很快
外形外观：没买到喜欢的",5
"运行速度：非常好！
流畅度：十分好！
稳定性：十分稳定！
画面效果：完美",5
switch游戏机不错！游戏挺有意思的！非常时期很棒的宅品！,5
"京东绝对是值得信赖得，
流畅度：5
运行速度：5
稳定性：5
画面效果：5
外形外观：5
产品包装：5",5
非常好，玩儿的很开心，现在用卡玩儿，毫不耽误,5
使用一段时间了，很棒的产品，期望国行能快点上新游戏,5
包装完整，绝对正品，相当满意！    特殊时期物流速度能保证头天下单第二天到货真的赞！   快递小哥辛苦了,5
非常喜欢，任天堂游戏机技术确实牛！,5
很棒！虽然还是不推荐大家买国行&hellip;&hellip;,5
switch很棒，无论是独立玩还是连到显示器玩。,5
"流畅度：很流畅
产品包装：完整
画面效果：审美很好 买了马里奥 很喜欢",5
"外形外观：没有损失
流畅度：很流畅
产品包装：非常好
画面效果：高清
就是游戏非常少，要另外买游戏",5
"质量非常好，与卖家描述的完全一致，非常满意,真的很喜欢，稜全超出期望值，发货速度非常快，包装非常仔细、严实，物流公司服务态度很好，运送速度很快，很满意的一次购物店家很讲信誉，而且很不错哦，在这家店买东东，我很满意~",5
"流畅度：很好
运行速度：顺畅
稳定性：稳定
外形外观：漂亮、很好",5
流畅度：非常流畅丝毫不卡，joy con非常舒服不用买pro手柄了,5
NS给宅家的日子带来欢乐，连小朋友也能很快上手，不错,5
"运行速度：物流太快了，隔天就到而且包装很好，没有破损
流畅度：很流畅",5
"流畅度：100分
运行速度：100分
稳定性：100分
画面效果：100分
外形外观：100分
产品包装：100分
相信全球最帅马化腾",5
很好，超级喜欢，就是不知道现在能不能支持其他版本的游戏卡,5
机器看着很高大上，手感也好，当天就到了。,5
"流畅度：很好
运行速度：很快
稳定性：玩一小时只有微微发热
画面效果：完美
外形外观：要是有窄边框就好了
产品包装：完美无损",5
大品牌，质量特别好，游戏画面很棒，很好玩,5
"很有意思。
感谢快递小哥坚守岗位。",5
"流畅度：很流畅没有任何卡顿
画面效果：非常棒的游戏机
运行速度：很好
稳定性：非常稳
外形外观：很好看的游戏机
产品包装：非常仔细细心",5
完美 配上健身环大冒险 用了当健身用的,5
"外形外观：颜值高
产品包装：很好",5
比图片看上去要大，很好！,5
物美价廉，速度快，国行还是挺香的,5
稳定性：很好大人小孩都可以玩老少咸宜,5
送货速度超快，用过后再评价,5
很不错的玩具！十分喜欢！,5
"流畅度：非常棒
运行速度：非常棒
稳定性：非常棒
画面效果：超级棒
外形外观：不错",5
"产品包装：包装很完整
外形外观：和想象中一样
稳定性：十分顺畅",5
"运行速度：很顺畅
外形外观：很小巧时尚
稳定性：非常稳定",5
非常好，这个假期终于不无聊了,5
机子很好，朋友推荐的，每天用来跳跳舞，运动运动,5
画面效果：效果确实很好，很喜欢。,5
国行给五分，体验给零分，加起来好像还是五分。。。,5
之前已经买了一台了，这次给媳妇买一台，很不错。期待国行越来越好,5
"流畅度：流畅
运行速度：绝对迅速，简直完美
画面效果：清洗",5
"终于用上国产任天堂了，发货速度很快，还是我心里最好的京东。
希望任天堂网上买游戏可以早点开通",5
"流畅度：很不错
运行速度：没有卡顿
产品包装：保证很好",5
