comment_sen,score
时至今日，我终于明白了，大家不要相信国行，支持国行的都是傻子，比如我，2000块买个顶蘑菇启动器可还行。这东西，食之无用，弃之可惜（二手价太低了），放在那就当作是个教训吧，国行？日版它不香么！,1
后悔了，真的是后悔了。国行目前就一个游戏，千万千万不要买国行，相比港行和日行，国行除了有一年保修外，就没有任何优势。,1
手柄充不上电，用电源充了8小时还是显示一格电，据说正常3小时能充满。另外就是手柄接在主机上也不会自动充电。买国行15天包换货，但需要寄回腾讯检修，刚好遇到春节，没个十几天都搞不好，自认倒霉。国行问题真的多，怕麻烦的慎买。,1
能说什么呢，一款没有游戏的游戏机，买回来只能看不能玩，想玩塞尔达自己买了卡带，但是dlc又玩不了，到底什么时候能上游戏？2000多块买的东西一点用都没有,1
"流畅度：可以
运行速度：可以
稳定性：可以
画面效果：可以
外形外观：可以
产品包装：可以
不推荐喜欢玩游戏的玩家购买！这个产品很完美，但是腾讯是不完美的。从发布会到现在几个月时间之前说过的游戏没有一个发布的，官方也没有任何的说法，官网微博微信公众号也没有发表任何关于这件事的解释。之前说的国内服务器也没有一点消息。对国行真的很失望，不是机子不行是感觉自己作为一个游戏玩家腾讯的这种态度很让人失望。东西是好东西，塞尔达传说也很好玩，但是真的不推荐喜欢游戏的玩家购买，这条路太不好走了                  &mdash;&mdash;国行壮士",1
"流畅度：非常流畅，毕竟国行机是为了提高卡带的销售量
运行速度：非常好，毕竟要兼容国内外游戏卡带
稳定性：非常稳定，毕竟肩负着提高卡带销售量
画面效果：非常好，毕竟中看不中用
外形外观：美中不足就是卡带不能联网",1
"流畅度：流畅度好，只有一个游戏
运行速度：快，游戏**都赶不上热乎的
稳定性：游戏机和手柄质量还是那么回事，跟你们说个笑话switch神作星之卡比马上登录了
画面效果：一般，720p
外形外观：还是那样
产品包装：包装完好         发售噱头之一的国内联机服务器你现在用都别想用，dlc什么的不知道要不要审，就按这个审核速度，我以后一定除了手机买国行，其他游戏电子产品都买外服，第一次当国行勇士，也是最后一次",1
"好评没人看，抢个差评前排位
流畅度：很丝滑，毕竟是国行
运行速度：很快，毕竟新机
稳定性：很稳，毕竟只有一个游戏
画面效果：这么带的电视，你说呢
外形外观：红+蓝出街容易被打
产品包装：红蓝纸",1
游戏机玩的是什么？游戏。国行eshop商店只有一款马里奥，发售这么长时间了，现在还是只有一款。香，港eshop游戏上千款，欧美eshop四五千款，但是国行只能登陆国内的eshop。买国行就是买了个砖，头，去买，日，版吧，勇士的忠告。,1
"流畅度：很流畅 反正只有马里奥u
运行速度：很快 反正只有马里奥u
稳定性：很稳定 反正只有马里奥u
画面效果：很好 反正只有马里奥u
外形外观：很有创意 跟一般的平板电脑不一样 做成跟游戏机一样 好评
产品包装：很考究 特别是国行正品 腾讯引进的标志简直是身份的象征",1
哎，从公布引进满怀期待，到首发赶紧入手，一直坚信腾讯家大业大，在引进游戏方面肯定会大手笔。在公关方面，毕竟游戏龙头企业，肯定会有很深的人脉和经验顺利审核（毕竟任天堂游戏大部分都是合家欢型的不应该存在太大问题。），结果发布两个月了&hellip;&hellip;除了吃蘑菇还是吃蘑菇&hellip;&hellip;看来我一开始的坚信就是错的。人家腾讯确实家大业大，所以一个主机市场就算赔了也可以不在乎，主要他自己的游戏卖的好就行。别说什么国内审核制度问题，国内审核制度也不是一天两天了，在你们引进的时候就知道了，腾讯引进前和引进后也并没有付出多大努力去沟通其他游戏公司去针对国内switch平台送审游戏。不然那么多国内上线过的游戏和在国外上线的国内制作游戏，连在国内送审的都没有。当然归根结底，腾讯的目的应该是达到了，国内主机市场赔点钱，然后通过switch平台向国外输送腾讯系列游戏。,1
"流畅度：很好，很流畅。只有一款游戏
运行速度：很快，下载也OK。只有一款游戏
稳定性：稳定不崩溃。只有一款游戏
画面效果：比较细腻。只有一款游戏
外形外观：很酷很时尚。只有一款游戏
产品包装：很结实安全。只有一款游戏
要不是还有游戏卡这玩意，不然我就第一时间退款。
为什么给一星，不是因为游戏机不行，是因为这次购物体验从下单开始我的心里一直不舒服到拿到游戏机。什么破物流服务",1
"流畅度：很好 就一个游戏
运行速度：很快 就一个游戏
稳定性：特别好 马里奥模拟器
画面效果：那是 我觉得我的gba画质确实不如 但是游戏比这个多
外形外观：好看 就差把黑边怼我脸上了
产品包装：包装一来就破损的
而且特别好 一个游戏我都买不了 nice??
本来以为买个腾讯机顶盒子，现在倒好把能看视频的主要功能给删除了  nice??   ?你是最棒的",1
这不仅是个游戏机，更是个游戏上瘾戒断器。腾讯代理，必属精品！家长的最爱，小孩的无奈。299买空商城，这一辈子就这一次机会！拥有它，你不仅可以玩到任天堂第一方大作（就一款），更可以无广告享受腾讯视频（已修复）。游戏的审核速度锻炼耐心，游戏的数量让你省钱，游戏的卡带也让你在众多日版NS小伙伴中自成一派。腾讯属实用用心良苦！,1
不支持游戏联网，国内上市游戏就只有三个！你们买的时候肯定会以为不联网对我没影响反正可以完国外版卡带，但是当你真的拿到手之后，发现舞力全开不联网没有音乐，精灵宝可梦不能交换精灵，动森不能拜访玩家的时候，你就会发现卖国产是多么的悲催,1
"首先，告诉大家不要贪便宜！真的不要贪图便宜，国行承诺的只有保修，而这些保修其他店家也是可以承诺的。还有手柄以及充电器什么的都可以通用，所以国行配件还是可以选择的，机子千万不要买国行！千万不要买国行！千万不要买国行！
商店只有一个游戏（目前），后续更新游戏也特别慢，真的特别慢，因为这个不是腾讯能决定的，是审核决定的，所以也不是他能一家独断，国行因为特定的商店条件阉割了很多优质的内容，比如dlc，网上一些体验版免费游戏，优惠活动中购买的优质游戏打折的时候其实也就两百四十多不到，像马里奥派对这样。性能都是一样的，国行就是阉割商店版。
加两百就可以买到其他版本的续航版，图啥呢，以后国行游戏健全了，可以考虑支持下，现在就是以保修的优点圈钱的。其他店也可以承诺保修，就是时间可能短一点。看图片，外服商店和国行商店就是两个机子。
作为国行勇士我已经后悔了，支持国行的心我有了，可惜的是，你们没有回应广大玩家的期待！！就连之前承诺的奥德赛和马车都没有上架，然而别人都已经快玩腻了，现在我有两台ns，国行是最让我难受的主机，没有之一。太鸡肋了。
我是那个买国行的沙雕，希望你们不要再重蹈覆辙。",1
别买 谁买谁后悔 客服跟复读机一样,1
垃圾垃圾垃圾 ESHOP就一个游戏,1
看到这么多差评我就放心了,1
客户态度差的一批 东西也是垃圾,1
一个星给任天堂，别买国行，你会后悔死，国行勇士团，小白鼠,1
tx好坑，机器已经低价**了,1
除了能玩国行马里奥，其他卡带都不能保证能读的出，朋友们注意这个，不保证哦，那等于你两千多只能玩一个马里奥哦！要退货那是不能的，要换货七天内也不行的，只能让你寄回去维修，你修吗？！七天不到的机器你想修？！奉劝各位真的别买，买了生气！欺客！国行不保证其他区的卡带能玩，就凭这点，你买这个干嘛？！,1
售后服务极差，退货速度极慢，慎买！！,1
垃圾，没有几款游戏,1
商品就是垃圾。不想被阉割的都日版,1
套装少配件，客服极其无能。,1
什么破玩意？买回来用不了,1
国行特垃圾，开封不给退，真是666,1
产品介绍不明确，客服沟通很差,1
没有后门，太差了,1
就一个游戏且涉嫌虚假宣传,1
透明的颜色，透明的质感，0.0000g的重量，我的商品在哪里？我怎么看不见摸不到？京东送错了地址还把订单完成了，呵呵，更气人的是居然说从订单完成开始就进入保修期了，哈哈哈哈,1
一星京东服务，垃圾客服,1
非常不推荐买国行，玩个塞尔达，DLC都买不了,1
欺诈消费，慎重购买,1
国行 果然失望至极,1
千万别买国行什么都玩不了，太坑了,1
只有一款游戏欺骗消费者,1
买了就降价，很不愉快的一次购物,1
垃圾  就一个游戏。 现在千万别买,1
毫无希望，根本没有游戏,1
买国行真是脑子有坑。后悔死了,1
垃圾包装！盒子破洞损坏！以后再也不会京东上购买任何东西,1
几个月了就是个坑,1
千万别买！！！只有一个游戏！！！,1
七天价保太坑了，划不来。血亏,1
垃圾国行不懂 买了就后悔,1
千万别买，只能玩一款游戏,1
就三个游戏买了非常后悔,1
垃圾国行，谁买谁是脑瘫,1
商品选项标注误导消费选择，差评,1
无法开机，机器故障，垃圾东西！,1
欺骗消费者，这国行搬砖一样,1
产品包装：包装运过来都坏了看着很旧不知道是不是二手,1
客服就是个傻子。。都不知道怎么用语言形容他们,1
买了块砖，膜非常难贴没有酒精包没有除尘贴,1
非常烂的阉割版，买了也不能退货。推荐千万不要买,1
主要给售后客服差评  其次是质量问题,1
页面显示的7天无理由退货是忽悠人的。,1
国行不出后门，差评不撤。,1
差评，买了个板砖回来，一颗星都嫌多。,1
**，什么游戏都要钱，后悔死了,1
有史以来，第一次给差评，买了块砖头回来，谁买谁知道,1
腾讯垃圾，商店里就个马利奥。强烈要求退货。,1
现在谁买谁sx，就一个游戏卖个P的游戏机！,1
稳定性：买了不到十天一只手柄就坏掉了，很失望！！,1
垃圾 好几个月就一个游戏,1
游戏真的很少，能玩的就只有一个马里奥?,1
很垃圾，发售到现在就一个游戏,1
其实一颗星都不想给,1
就是一个坑，最好别买,1
真的巨差的一次购物体验，这么贵的东西包装就一个袋子，真的大家千万别买，去哪买都行别来这买,1
为什么差评都懂得。只能说腾讯**,1
没有很多游戏机的游戏机不是好游戏机！,1
垃圾国行机器   这么相信你们就这么坑玩家？    **东西,1
是**个烂东西，骗人的商品跟商家的**些,1
完全是骗钱的，花了两千多就买了一个马里奥玩,1
资源极少差评，资源极少还没有后门差评,1
差评，国行没有游戏玩。真没意思。,1
游戏实在太少了&hellip;,1
产品包装：怎么说也是电子产品，包装就一个袋子裹着，感觉像二手货,1
第一次买，不能和我的国行PS4一样换服很难受,1
刚买就降价，客服问了根本不回，我都怀疑是机器人,1
只有一个游戏，也没说明白，太坑了,1
TX坑用户，游戏都没有你上什么市？,1
只有一个游戏 千万别买 垃圾,1
垃圾国行欺骗消费者游戏也不出,1
垃圾国行，只有一个游戏！,1
第一次给差评，别问为什么？哈哈哈，大家都懂,1
气死人啦，同样的套装，现在的多送了原装方向盘和保护套，必须差评,1
垃圾**，2个月都不更新游戏！！,1
720p像素，颗粒感太重！退货了！呵呵！！ 谁用谁知道！,1
服务极差,1
没有防伪标签，包装还特别破旧 ，新机就是这样的么？,1
国航太坑了，什么游戏都没有就一个马里奥,1
真的垃圾！国行烈士！,1
收到货外包装损坏，换货赠品未给。沟通五六天，打了无数次京东客服。最后投诉才给解决,1
商品与宣传严重不符建议延长数周的保修,1
东西都没给我发全，拍了个主机?盒子?128G的卡。就收到个主机，真的心累！！！！！！！！！,1
真的无语，发售快2个月了，只有1个游戏，玩你?,1
说实在的这j8客服就像个rz在这装电脑呢？国行确实垃圾,1
商品收到后手柄极度松弛申请换货 已经9天了还没有给换货 不建议大家购买很坑,1
俩月还是只有一个游戏，京东的头一个差评给你了,1
撕开标签无法退货，不撕我怎么看坏没坏呢？买国行伙伴三思，客服除了回答你非国行游戏不建议使用，还影响售后，你是在搞笑吗？,1
差评，游戏出这么慢就不要急着发售，买来吃灰,1
腾讯是个大**，买了一个多月，就一个游戏，大家千万别买,1
垃圾国行谁买谁上当 到现在还一个游戏我玩您母亲呢,1
国行未免一点诚意也没有，真令人失望，一个多月就一款游戏！！！,1
相当不推荐，只有一个游戏，唉，开封了退不了了,1
国行就是板砖  千万别买！！！！！看7天无理由退换，就想拍了再了解，结果不给我退了&hellip;！！  千万别买,1
10号买的，2199档的送200g闪迪卡没抢到，买了2099，然后转头上新2099档送128g闪迪卡，2199送256g闪迪卡，真**恶心人,1
预约购买一个星期，然后就降价！所以差评。国行真是毫无性价比，京东本单消费体验也极不好！,1
太烂了，现在只有一款游戏。千万别买啊,1
售后服务及其差，骗人,1
垃圾游戏机，就1个游戏，买来当摆设吗？,1
垃圾国行！买个废物！,1
里面只有一个游戏，还要299    说好送的内存卡没送必须差评,1
不值得买，游戏太少（目前就一款），不如去买其他版本,1
太坑了，就3个游戏可下载，还不让退货 气死了,1
购物以来第一次差评，2000多元买个超级玛丽。不能联机,1
一星打给旗舰店，太恶心了，买了两天降价，还不能价格保护。,1
刚买没几天，套餐就加了很多东西，再也不相信旗舰店的活动了,1
国行特权，299买光商店所有游戏，真的没有骗人！,1
没到一个月，l按键失灵，体验极差,1
垃圾，刚买一周，手柄就坏了，里面商店就一个游戏！！！,1
千万不要买 几个月了还是一个游戏 谁买谁倒霉?,1
游戏真的少的可怜，现阶段无聊到家都不愿意打开。后悔入手。,1
就一个游戏，@的货,1
箱子都破了，怀疑是二手的。京东买数码真的没有以前让人放心了。东西不便宜而且还不是全新的,1
千万别买，里面就一个游戏可玩还是体验版，就是一个垃圾产品,1
游戏都没几个，很失望,1
7天内拆封了不能退货，垃圾，完全是霸王条款，不建议买,1
极差极差极差,1
国行，垃圾,1
套餐价格忽悠人，明明就2657元的，标2799来假促销。,1
内容很少想退货不给退，打电话客服还说可以去~试一下，这年头没人差这2000块吧，太@了,1
没有游戏！全靠卡带非常失望！就这还拿出来卖！,1
垃圾，只有一款游戏，而且还不能退，@了,1
辣鸡国行，装死第一，不出游戏另一码事，差评给态度,1
客服态度恶劣，不认真解答你的问题，七天无理由退货也是骗人的，商家和京东客服都只会搪塞你！,1
千万别买国行，只有一个游戏上线，欺骗销售，简直没底线。,1
5号申请换货，到现在无人处理，投诉无门，不知道京东是不是不想退钱了？？？,1
刚买机器就降价了，太垃圾了，买时承诺多少天不低于下单的价格，刚到手就降价。,1
2398的《超级马力欧兄弟U》专属游戏机，谁买谁知道,1
看视频会卡 运行速度有点慢，机子的电流声也很大,1
配件的订单给我取消掉了，差评差评差评,1
"1.包装给我搞的坑坑洼洼。没有任何保护措施。好感全无。
2.国行一言难尽！",1
国行游戏机只能下载一款游戏，也无法找到**客户联系方式，全程体验实在是太垃圾了。,1
很差的购物体验，收到了一件有问题的机器，目前客服叫我去和微信腾讯客服联系，暂未收到解决方案。在问题解决之前先打个差评。,1
两千多就玩个玛丽，啥游戏都没上线，真坑,1
买了一个月不到屏幕就有白点了，买回来贴了个钢化膜还花了100多，修一下要是膜弄坏了也不赔，，还要自己承担邮费，国产的真的就这么次吗？真是无语了,1
大过年的，就一个马里奥玩什么东西，真的服气,1
垃圾，缺件，延迟发货迟迟不给处理问题，一拖再拖    垃圾,1
国产游戏机的游戏太少太少了，不能玩想要的热门游戏,1
开卖这么久还不上游戏，也不开后门！太垃圾了,1
千万不要买国行switch，发布三四个月只有一款游戏！！！！！！,1
垃圾，****,1
国行真是啥也不是，买了两个月了，硬是没游戏可玩，真的是被骗的入了国行的坑,1
不愉快的购买经历，游戏卡我不要，也不给我退货。这样太过于霸王条款了。,1
装机子的盒子右下角变型的了，包装盒有灰尘，拿一个双汇香肠盒装着发过来的。打包的差评,1
千万不要买国行，只有一个游戏，还贵，贵就算了还不联网，好气,1
国行就是垃圾,1
啥游戏都没有，就能玩一个游戏，垃圾，千万别买国行,1
"为什么给差评？
还需要我解释？
该有的优惠享受不到，给3-4星
买个游戏机没有游戏！！！
1星真的是给高了！",1
只有3个游戏？？？国行版就是个砖头啊。。@人了，大家千万不要买,1
商城没游戏就算了，卡带还不能联网什么意思？真就吃螃蟹了呗,1
都是差评，坏了两次，都是这个问题，中招的请点赞。,1
送货速度非常不一致！！！送人的礼物，明明显示当天送到，结果下单后给我显示周五到。投诉客服后，给我加急到了。那我就很奇怪了，既然你当天送不到，为何还写一个预计今日送达？？？？是我理解有误吗？,1
游戏上的真慢，后门也没有消息，辣鸡**。,1
下单购买时忘记点选购买保障服务（延保），在其他电子类产品均可以购买补购延保的情况下，这款NS居然无法补购延保，因为是618活动价又无法退货再购。经多次询问店铺客服、在线客服、金融客服均没有给出解决问题的答复。本产品在购买和售后流程中存在漏洞，请店铺和京东官网抓紧修补流程漏洞并将本人存在问题给予及时解决。谢谢！,1
差评，联系你们不用客服了，反正有也没有用，他也不帮客户处理问题,1
产品包装：虽然我不能肯定这是退换货的。但是这外包装让我很怀疑。内包装的保护袋也有多次折叠的痕迹。然而开封后不支持七天无理由。。。,1
垃圾，只能玩一个游戏。太差了，谁买谁后悔,1
千万别买哦！国行的机器里面就一个垃圾游戏可以下载，估计得实体卡！拆封不可以退换！差评没得说！要入手的谨慎啊！！,1
什么游戏都玩不了，卖回去就是一个摆设。无底洞小心了。,1
不要买，太@了，拆来看看就不给退货，千万不要买国行的，下不了游戏,1
我真的服了 不到半个月就降价了，只保价7天，专门坑人的吧？ 没后门我认了，是我选的国行，可你这样也太恶心人了吧。我们支持国行你们就这样办事的，呵呵了,1
稳定性：没游戏可玩，只有一个超级玛丽2d游戏，想买的考虑好了，不支持退换货,1
买回来才知道商店里只有一款游戏 《超级玛丽》，而且拆封了就不让退了。,1
打开看了一眼，就不让退货了。凭什么啊？强买强卖啊，只要不影响二次销售，天猫都可以退货，凭什么你们就不可以！,1
没游戏，完了3个月只有马里奥，差评。不建议买！！！,1
为了支持一下国行，买了，你这一个游戏，玩的太**了，哎，审核太慢，都想卖了。,1
下个游戏龟速，客服说很正常，要我耐心等待？？？？真**的垃圾,1
一个月了，就一个游戏，坑谁呢，买回来现在在家吃灰，早说这进度出游戏，谁还买你这个,1
产品包装：就一款游戏也好意思出来卖，京东第一次1星送给你，**。,1
游戏更新太慢了，目前还只有一个游戏可以玩，千万不要再买国行！！！,1
垃圾。不要买,1
后悔了，买了个马u定制机，商店到现在啥都没，游戏说数周出来到现在也没出，当我听到港版能***了，我真后悔了，请问港版是国度还是国行机是国服，我烈士了,1
预售付的定金，并没有说明支付尾款不能使用京东礼品卡。联系客服也完全结束不明白，真是无语。,1
买了个套装，结果tf卡和马里奥兑换卡都没有，该找谁都不知道，让人失望?,1
国行几个月就出1个游戏  垃圾  欺骗消费者,1
封条一看都是被拆过的。说什么拆封不退换，那收到就是被拆封了的！无语了！要不是首发，真的怀疑是二手！必须差评！！,1
就一款游戏，玩个毛线？？？出的速度还这么慢，腾任麻烦你们上上心，谢谢！,1
差中差评，写的购买次日送达，结果等了一个星期。预计时间也是不准确的！太耽误事了！！,1
我真的只能用垃圾来形容，只有一个游戏，2000多块白花了,1
收到货少了一件，问商家说让问平台客服，问平台客服让我申请售后，又回到商家，还是走退换货，太扯淡了。。。。,1
"1*号买的 switch首发，送来的包装盒严重磕碰，
12号上新套装搞促销，血亏",1
抱着爱国心态购买国行，然后应用商店有且只有一个游戏！ 其余的都要买实体卡，麻烦的要死。拆封后还不能还成港版或者日版。,1
买了一块砖，什么叼玩意，你叫我玩什么游戏？请不要购买国行,1
国行两个月了，就一个游戏也好意思出来卖，不推荐入手，差评。,1
真的恶心至极，一拿到开机就是蓝屏。当天就退款1个月才退回来。客服一直踢皮球。,1
加购物车拍下的时候都显示有货  刚付款完就缺货了 给别人送的继续  就过就发了个机子 卡带内存卡都没有发 真有你的,1
页面不显示不能通外服，现在只有一个游戏单机玩，真的不值这个价格，退货拆封了也退不了霸王条款，以后不会京东上买东西了！！,1
辣鸡中的战斗机，过年期间贪图京东的送货速度买了国行，脑子进水才买了，我就靠一个游戏过一个月？？一拆就不能退货，切记千万不要买！！！！！,1
非常垃圾！国行机锁服，不能下载官方游戏！千万不要买！！,1
建议大家慎买，因为店家也没明确说明跟国际版的差别，拆掉后才发现很多游戏无法下载，很郁闷想退货，店家却以拆封为由拒绝，纯属霸王条款，根本不为消费者考虑，此次京东购物体验极差,1
2000块买块砖，全商店只有一个游戏，真把客户当傻子，简直是最生气的一次购物,1
"国行版没游戏没DLC的，新入手switch的完全不懂。
客服完全不提醒，只会推荐版本，开封就不能退，要买的自己留心吧。",1
第一天到货，拆开封条验货，第二天就不能退了，原因就是拆开了。7天无理由退货就是摆设。我还是京东pls会员，一点用都没有。,1
买国行的都是勇士啊。新机子到手，左边手柄装上去明显松动，客服说这是正常。客服真牛！,1
其他的不想说了，买来就一个游戏，91％好评怎么出来的？就是这么@的？mdzz,1
太失望了 ，买这款游戏机是最后悔的一个决定，而且还不能退,1
呵呵，两千块买了个垃圾，游戏机外壳有那么明显的划痕还不给退，真是醉了。联系客服还只会打太极，话术套路还挺多的。买家的权益完全没有保障，购买体验极差。我现在真想抽当时在京东下单的自己一巴掌，一定是脑门被夹了才来这里买。,1
产品包装：原包装只加一个袋子，游戏机主机纸箱磨损严重，转运的时候肯定抛件了！！！标签疑有开启痕迹。,1
今年太倒霉了，这是巨大的坑，只有一个游戏能玩,1
发过来的机器就是坏的，没办法充电，找客服维修，要寄到上海维修，维修进度无比的慢，需要一个月时间寄回。。。。不要买谁买谁后悔,1
新出的品控真的不太行噢，我的手柄有划痕还松动，售后还不退，推来推去的，要被恶心死了,1
买的套餐啊   收到了发现没有游戏卡  问快递员他说可能仓不一个地方是给你分发的 问客服 客服说一起发的  要求补发游戏卡 客服又各种给你推脱,1
2000块钱买了个机顶盒！就刚收到货玩了几分钟就再也没碰过，就一个踩蘑菇，机子没玩手柄就松动了 真的后悔买,1
先不说游戏少什么的问题。东西发过来，显示一会有货，一会要两天，最后还是等五六天。到货发展左侧摇杆有点弹簧异响，客服非要说是里面是弹簧，那为什么右侧摇杆正常？最后还让申请维修，真是醉了，拿到一个次品难道就是这态度吗？,1
国航也只能卖给我们这些不懂的人，懂的人都是买日版，国行都不能联机，而且买游戏超贵.大家自己体会吧,1
什么垃圾国行？到现在还是一个游戏？失望至极现在做梦都是超级马里奥我吐了,1
**国行，很多游戏都玩不了，还不给退货！要买的看清楚不要贪小便宜，国行很多玩不了,1
外面的包装盒子没有填充物，直接把机器就在里面晃荡，送人用的，结果这种卖相，失望，像旧的一样,1
当时看到赠送京东会员，结果说只有独立主机才有。你这个套餐也没见的便宜多少吧，我只是不想分开买而已。一分好评给的是店铺，你们别给Switch摸黑了,1
本来想支持国行，一天出个新套餐，想补差价升级还不让，客服全是套话，体验太差了，早买早吃亏,1
垃圾代理，发我一台没封条的机子也就算了，连接电视还偶尔没信号，退货后大半个月也不处理。,1
差评差评，客服极差，贴膜有问题不肯补发，我拿去专业贴膜都贴不了,1
这么久了就一款游戏，又不能联网，真的服了，今天港行服开通***，国行真的是凉凉,1
建议别买 谁买谁**， 真的国行支持游戏太少，其次 本来白条免息 结果 过后不认账。66666666666666666666666,1
塑料感很强，没有质感，也没有游戏玩，不支持4K显示，有点落后。,1
买国行的朋友们慎重了，客服毛线都不知道，买来就玩个马里奥，买了就当个砖头扔家了,1
这都一个月了 说好的数周内上游戏呢？这数周要到什么时候啊？京东第一条差评 过了一个月来评价的,1
我是万万没想到，真的是数周内上架其他游戏，9??7 =63天，希望到到2月14号可以上架新游戏。买这么多东西，第一次差评。,1
非常垃圾的国行版，太后悔了花了2000多买了块砖头，现在刚买了不到7天也不能退，商店里只有一款游戏，大家一定要了解好再下手。,1
国产主机就是个坑商店里就一款游戏，千万别买。买了千万别打开包装不然不给退,1
没有游戏，差评，不能联网差评，审核慢没游戏，没过审核出个?游戏机,1
第一次买，千万别买国行，没有游戏卡支持，服务不讲明不绐七天退货。上了大当，亲们千万別买,1
2000多买个马力欧，就是骗钱的，还不给退，求各位千万不要入坑,1
京东第一次给差评 发售两个月只有一款游戏 而且还不能切换为英文 千万别买,1
重要的说三次，千万别买国行！千万别买国行！千万别买国行！没有游戏玩的！,1
别买 非常垃圾 玩什么都要重新去买卡插进去才能玩 还不能联机 你说连dlc都没有 千万不要买,1
国航太贵了后续游戏，网络商店游戏也少无语、建议港货，而且一拆盒子就不让退了**,1
从头到尾就这么一个游戏，也好意思拿出来卖，为了坑钱无下限。,1
"别买国行，后门没有，bug都比水货多。
谁能告诉我这一直存在的黑边是什么鬼？
除了关游戏重开，怎么才能消除?",1
买来就一个手柄连不上，有问题，还得返回厂家检查，预计厂家一个月，说明坏的太多了，浪费时间，朋友买的PS4真棒，羡慕，谁买谁后悔！,1
目前为止只有5款游戏！！只有5款！！想玩其他游戏的谨慎购买！拆封不能退，早知道买港版。,1
发售几个月了，还是只有一个超级玛丽，没游戏买来就是板砖。,1
和套装一起买的，一个月不到时间降价40，一个月整个平台只有一个游戏，一个玛丽可以过大年了！京东最差的一个购物体验留给你！,1
非常垃圾，只有一个游戏，玩过了就跟砖头一样放在家里,1
太垃圾了，用了不到一周右手柄就开始松动，送回去返厂都快20天了，工作人员像死了一样连个信都没了,1
只卖机子不卖游戏 没准备好你卖什么机子 京东唯一一个评价 而且是差评送给腾讯,1
差评，买之前根本没有说明，之后游戏无法连接网络，感觉被坑了。差劲！,1
等了两个月，还是只有一个游戏，很失望，大家还是买海外版吧，别买国行了,1
5星是给快递小哥的，，对于国产机子大家懂的，，都是勇士，，没啥好说的，，游戏体验极差,1
买套餐竟然比单拍机器?单拍游戏卡?内存卡还贵300，为什么不标注出来？和客服反馈客服说就这样解决不了，真的无语了，那为什么还要出套餐？没见过这种商家,1
其中一个手柄摇杆有问题，申请寄出去维修了，新机买来缺个手柄，搞的没法玩。太不爽了！！！,1
问了客服卡带都不支持玩，玩个屁，就3个游戏！希望你们多看看差评不要跟我一样！不过物流倒是挺快,1
整个商城只有3个游戏，好无聊，想退也推不掉，**了,1
内存卡 ，游戏卡，机子帮我拆分了发货的，都被当作了赠品，由于长时间没发货误点了取消订单，客服说是赠品不能补发，我花钱买的为什么被当赠品发出？？？？？,1
大家还要买的注意了，质量差的不行，屏幕居然是凹进去的，后壳是鼓出来的，寄过去检测七天，退机子买的配套的国行卡带不能退，你这他喵的不是坑我？？？2000买教训,1
也不算便宜的东西了，就拿个破塑料袋装过来，给我磕的支离破碎，已申请了换货，我没拆换货还要检测，在京东买就为了服务，别的网站更便宜，京东服务是越来越差，这么折腾早晚会被取代！,1
服务太差，标签不在封口处，还硬说封口处有标签，希望大家谨慎购买，不要再上当受骗了,1
太坑了，预约时候还说送个檫镜布，结果货到了就不送了，然后想退货说打开就不支持退货，什么啊！！！！生气,1
第一次打差评，本以为这么大的公司强强联合，却得到的是深表歉意，已经打了一个月的马里欧了，累觉不爱,1
如果能给0?，就一个都不想给。没有服务可言，新机就告诉我要回场检测，新机就有问题。真的是厉害了。,1
现在根本没有游戏可玩，千万不要买。不能和其他版本的游戏机联网，只能连接局域网。,1
这是是我在京东最气愤的一次购物。11号晚该商品的另一个套餐显示没货，我只能买裸机。12号又显示有货，但不明确写明是双十二的优惠套餐。我打算退货重买。今天13号刚退货，他就升价。,1
入手两个多月依然是一块板砖，数周发的游戏已经数十周了还依然只有一个游戏。不发游戏也不开后门。 奉劝各位千万不要买国行。京东很好，就是腾讯有点坑,1
没有游戏卖什么游戏机？ 就一个不用联网的游戏。 本来想支持一下国行发展 太失望。然后现在换套餐变相越来越便宜，首批买的就是小白鼠？,1
千万别卖，买了3个月了，才一个游戏，我有句脏话不知道当讲不当讲！,1
京东配送员不负责，快件到了之后，打完电话随意就扔在大楼外面，出去拿快件的时候快递员的影子都没见到，当时外面很多人，快递员就不怕被别人拿走吗？,1
国行只能玩三款，提前不告诉消费者，事后不退，问他，就装傻，也真是服了,1
国行游戏少，游戏买了还不支持退换货，还是多花点钱买其他版本的吧。一定看好，游戏不支持7天无理由退换货的。,1
一个袋子，脏兮兮的就送来了。首发买的，居然订单里没有那块擦布，问了客服说以订单为准，晒单送豆也没。国行果然当天翻船，简直了，劝各位没开封的退了吧，可以散了！,1
如果有0星的话就选择0星了，我从购买以后，刚刚过15天退换的日期，第16天就出问题了，这个产品的质量这么的差？？联系售后要求维修检测，但是从出问题到现在已经过了2个多星期了，还迟迟没有动静，这个产品是国行刚刚发布，有很对的售后件吗？如果有很多，那我就对我购买的产品出现此问题没有过多的疑问了，但是实际上是这样的吗？？有没有售后的人员给我一个满意的答复，花钱是买来体验糟糕的售后的吗？？？,1
机器外包装没有机身序列号  被恶意割掉 买的小伙伴注意 客服给不出一个解释 京东客服也不管,1
漏发sd卡， 游戏兑换卡， 联系客服说2天内补发，  ，2个星期都没回复，现在不想要了， 退货有在推皮球， 真是差！！！,1
